"name","ID","Apical_Buds_2h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Apical_Buds_2h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Apical_Buds_2h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","significant","Apical_Buds_2h_vs_Apical_Buds_0h_ratio","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio","Apical_Buds_0h_centered","Apical_Buds_2h_centered","Axillary_Buds_0h_centered","Axillary_Buds_2h_centered"
"A0A9D4WPD8_PEA","A0A9D4WLC9",0.943214976139081,0.751924618203771,0.168366886499608,0.996,0.872,0.372,FALSE,FALSE,FALSE,FALSE,-0.0684,-0.305,1.26,-0.158,-0.227,-0.463,0.795
"A0A9D4WPF1_PEA","A0A9D4WPF1",0.351488498893968,0.230982500079078,0.384594444526374,0.904,0.426,0.617,FALSE,FALSE,FALSE,FALSE,-1.41,-1.85,1.18,1.07,-0.339,-0.777,0.399
"A0A9D4WPF5_PEA","P09886",0.19214001023806,0.506882230419625,0.351454520844537,0.808,0.702,0.589,FALSE,FALSE,FALSE,FALSE,-2.24,1.09,-1.39,0.393,-1.84,1.49,0.095
"A0A9D4WPH2_PEA","A0A9D4WPH2",0.444474389235697,0.556072501748198,0.244507425067999,0.935,0.742,0.477,FALSE,FALSE,FALSE,FALSE,0.8,0.611,-1.12,-0.247,0.553,0.364,-0.752
"A0A9D4WPJ6_PEA","A0A9D4WPJ6",0.906325986568598,0.0159523760872973,0.288517048648067,0.996,0.0606,0.526,FALSE,FALSE,FALSE,FALSE,0.0306,-0.76,0.255,0.337,0.367,-0.423,-0.168
"A0A9D4WPL1_PEA","A0A9D4WPL1",0.754071649939481,0.083710527051439,0.343654758748002,0.996,0.211,0.581,FALSE,FALSE,FALSE,FALSE,-0.406,-2.47,1.13,1.15,0.742,-1.32,-0.19
"A0A9D4WPM2_PEA","A0A9D4WPM2",0.823013451928106,0.917402843014296,0.53535683438744,0.996,0.96,0.741,FALSE,FALSE,FALSE,FALSE,-0.32,0.148,0.801,-0.212,-0.532,-0.064,0.737
"A0A9D4WPM6_PEA","A0A9D4WPM6",0.0518036414632754,0.282962962866834,0.650236915876062,0.595,0.484,0.814,FALSE,FALSE,FALSE,FALSE,-0.476,-0.241,0.0881,0.237,-0.239,-0.00368,0.0845
"A0A9D4WPS1_PEA","A0A9D4WPS1",0.731380368809523,0.586767408665817,0.980519523086691,0.996,0.765,0.991,FALSE,FALSE,FALSE,FALSE,0.5,-0.796,-0.0317,0.306,0.806,-0.489,-0.521
"A0A9D4WPS1_PEA.1","A0A9D4WPS1",0.73214807240194,0.620176951075849,0.311610636189877,0.996,0.791,0.548,FALSE,FALSE,FALSE,FALSE,0.361,0.524,-0.981,-0.117,0.244,0.408,-0.574
"A0A9D4WPT8_PEA","A0A9D4WPT8",0.394561987610817,0.83448872688512,0.0259474464165914,0.919,0.918,0.101,FALSE,FALSE,FALSE,FALSE,1.26,0.302,3.4,-1.43,-0.175,-1.13,2.26
"A0A9D4WPT8_PEA.1","A0A9D4WPT8",0.32788688949622,0.975427882025606,0.762017473943569,0.9,0.99,0.879,FALSE,FALSE,FALSE,FALSE,-1.16,0.0354,-0.312,0.382,-0.778,0.418,0.105
"A0A9D4WPW5_PEA","A0A9D4WPS8",0.0162722190485905,0.0253077534703802,0.56011061800488,0.45,0.0859,0.757,FALSE,FALSE,FALSE,FALSE,-3.53,-3.2,-0.637,2.88,-0.648,-0.317,-0.954
"A0A9D4WPY7_PEA","A0A9D4WPY7",0.636956322824301,0.99108509786069,0.473018971848363,0.996,0.996,0.69,FALSE,FALSE,FALSE,FALSE,0.873,-0.0205,-1.2,0.0999,0.973,0.0794,-1.12
"A0A9D4WPZ1_PEA","A0A9D4WPZ1",0.072926941470516,0.239465681900291,0.529218652144552,0.662,0.436,0.736,FALSE,FALSE,FALSE,FALSE,-2.08,-1.29,-0.596,1.43,-0.651,0.146,-0.45
"A0A9D4WPZ6_PEA","A0A9D4WPZ6",0.750988691671582,0.642984805785904,0.0218171430844374,0.996,0.807,0.0895,FALSE,FALSE,FALSE,FALSE,-0.0787,-0.115,0.604,-0.0804,-0.159,-0.196,0.409
"A0A9D4WQ20_PEA","A0A9D4WQ20",0.175792633230812,0.0762615137072925,0.425515658568433,0.793,0.198,0.652,FALSE,FALSE,FALSE,FALSE,0.299,0.409,0.151,-0.346,-0.0469,0.063,0.214
"A0A9D4WQ21_PEA","A0A9D4WQ21",0.252548608223736,0.947699264268742,0.391514867106594,0.853,0.975,0.624,FALSE,FALSE,FALSE,FALSE,-0.248,-0.0136,-0.163,0.12,-0.128,0.106,-0.0571
"A0A9D4WQ27_PEA","A0A9D4WQ27",0.922240369514824,0.796095130065255,0.975461320775181,0.996,0.897,0.989,FALSE,FALSE,FALSE,FALSE,0.144,0.383,-0.0406,-0.237,-0.0927,0.146,0.105
"A0A9D4WQ27_PEA.1","A0A9D4WQ27",0.331465977407489,0.111198595420363,0.0511146830425232,0.901,0.259,0.165,FALSE,FALSE,FALSE,FALSE,-1.46,-2.52,2.88,0.985,-0.471,-1.53,1.35
"A0A9D4WQ27_PEA.2","A0A9D4WQ27",0.7884108225611,0.398020225246915,0.185587232474827,0.996,0.601,0.398,FALSE,FALSE,FALSE,FALSE,-0.514,-1.65,2.39,0.388,-0.126,-1.26,1.13
"A0A9D4WQ43_PEA","A0A9D4WQ43",0.935102685833271,0.270288672680666,0.521223544801322,0.996,0.472,0.73,FALSE,FALSE,FALSE,FALSE,0.0638,-0.898,-0.455,0.596,0.66,-0.301,-0.757
"A0A9D4WQ43_PEA.1","A0A9D4WQ43",0.319422403160074,0.304919248942376,0.911217938089993,0.895,0.51,0.958,FALSE,FALSE,FALSE,FALSE,-1.41,1.45,-0.136,-0.371,-1.78,1.08,0.944
"A0A9D4WQ86_PEA","A0A9D4WQ86",0.416403478772505,0.3077649196426,0.944788202809983,0.929,0.513,0.974,FALSE,FALSE,FALSE,FALSE,1.44,1.83,-0.108,-1.36,0.0788,0.469,0.361
"A0A9D4WQ88_PEA","A0A9D4WQ88",0.0756763450436066,0.12663858528605,0.826305554997584,0.667,0.283,0.918,FALSE,FALSE,FALSE,FALSE,2.18,1.82,-0.217,-1.53,0.65,0.294,0.0761
"A0A9D4WQ91_PEA","A0A9D4WQ91",0.690651895995801,0.342089762613513,0.107300930923163,0.996,0.551,0.277,FALSE,FALSE,FALSE,FALSE,0.631,-1.54,2.47,-0.00495,0.627,-1.55,0.926
"A0A9D4WQ93_PEA","A0A9D4WQ93",0.852968903629924,0.795483214855101,0.283454658721274,0.996,0.897,0.52,FALSE,FALSE,FALSE,FALSE,0.379,-0.53,2.03,-0.368,0.0105,-0.898,1.13
"A0A9D4WQ95_PEA","A0A9D4WQ95",0.133938308870427,0.389423906759189,0.0101009661642609,0.754,0.594,0.0502,FALSE,FALSE,FALSE,FALSE,-0.273,-0.149,0.486,0.0229,-0.25,-0.126,0.36
"A0A9D4WQA2_PEA","A0A9D4WQA2",0.349561554955425,0.212158244838335,0.327267624508095,0.904,0.403,0.564,FALSE,FALSE,FALSE,FALSE,-1.38,-1.88,1.29,1.05,-0.33,-0.831,0.463
"A0A9D4WQB1_PEA","A0A9D4WQB1",0.189371203878704,0.83585985122935,0.796917453515048,0.805,0.919,0.901,FALSE,FALSE,FALSE,FALSE,2.25,0.336,-0.374,-0.695,1.55,-0.359,-0.733
"A0A9D4WQB8_PEA","A0A9D4WQB8",0.0295233446883899,0.0244987524026594,0.901388371129439,0.532,0.084,0.954,FALSE,FALSE,FALSE,FALSE,2.18,2.27,-0.0947,-1.81,0.368,0.466,0.371
"A0A9D4WQC7_PEA","A0A9D4WMA2",0.167613722318404,0.848045460410109,0.389125625257288,0.787,0.926,0.622,FALSE,FALSE,FALSE,FALSE,-0.266,-0.0348,0.143,0.0526,-0.214,0.0178,0.161
"A0A9D4WQF6_PEA.1","A0A9D4VIE3",0.681703058164494,0.694980766548349,0.82640815006786,0.996,0.838,0.918,FALSE,FALSE,FALSE,FALSE,-0.735,0.702,0.35,-0.278,-1.01,0.424,0.774
"A0A9D4WQH1_PEA","A0A9D4WQH1",0.221364117599734,0.191155711602517,0.637031651212718,0.839,0.376,0.807,FALSE,FALSE,FALSE,FALSE,-1.13,-1.22,0.375,0.872,-0.261,-0.348,0.0276
"A0A9D4WQH1_PEA.1","A0A9D4WQH1",0.894684073379001,0.596453204177996,0.576125883505235,0.996,0.773,0.768,FALSE,FALSE,FALSE,FALSE,0.335,1.35,-1.28,-0.479,-0.145,0.87,-0.406
"A0A9D4WQH2_PEA","A0A9D4WQH2",0.782321887498619,0.521400434786478,0.428005255812481,0.996,0.714,0.654,FALSE,FALSE,FALSE,FALSE,-0.371,-0.87,-0.969,0.84,0.469,-0.0301,-0.999
"A0A9D4WQJ0_PEA","A0A9D4WQJ0",0.922060818564679,0.0950524266188574,0.84214425063694,0.996,0.231,0.925,FALSE,FALSE,FALSE,FALSE,0.114,-2.13,0.207,1.07,1.19,-1.05,-0.847
"A0A9D4WQN7_PEA","A0A9D4WQN7",0.858252444399615,0.0611085832388337,0.176773968300876,0.996,0.168,0.386,FALSE,FALSE,FALSE,FALSE,0.111,-1.3,0.794,0.464,0.574,-0.839,-0.0446
"A0A9D4WQQ3_PEA","A0A9D4WQQ3",0.711656084947795,0.132460243263393,0.0514502578774209,0.996,0.292,0.166,FALSE,FALSE,FALSE,FALSE,0.0961,-0.419,-0.511,0.342,0.438,-0.0774,-0.588
"A0A9D4WQT0_PEA","A0A9D4WQT0",0.282466271125056,0.320968555114089,0.727332235300533,0.872,0.528,0.862,FALSE,FALSE,FALSE,FALSE,1.12,1.03,0.314,-0.951,0.168,0.0762,0.39
"A0A9D4WQT4_PEA","A0A9D4WQT4",0.359423176116047,0.46383648459194,0.478272000936567,0.905,0.665,0.695,FALSE,FALSE,FALSE,FALSE,-1.01,-0.799,-0.691,0.9,-0.11,0.101,-0.591
"A0A9D4WQT9_PEA","A0A9D4WQT9",0.519914891119466,0.026551020268318,0.0972691852304196,0.966,0.089,0.259,FALSE,FALSE,FALSE,FALSE,0.215,0.861,-0.535,-0.383,-0.168,0.479,-0.0561
"A0A9D4WQU1_PEA","A0A9D4WQU1",0.53656530258933,0.353814984389115,0.295026112848195,0.971,0.561,0.533,FALSE,FALSE,FALSE,FALSE,-0.939,-1.43,1.46,0.639,-0.3,-0.791,0.665
"A0A9D4WQV0_PEA","A0A9D4WQV0",0.254423868802229,0.698749523821929,0.141277787678168,0.854,0.839,0.331,FALSE,FALSE,FALSE,FALSE,-0.497,-0.163,-0.59,0.385,-0.112,0.222,-0.367
"A0A9D4WQV9_PEA","A0A9D4WNM3",0.750654339787739,0.920964405345611,0.271998079402481,0.996,0.961,0.507,FALSE,FALSE,FALSE,FALSE,-0.44,0.137,1.41,-0.339,-0.779,-0.202,1.21
"A0A9D4WQW8_PEA","A0A9D4WQW8",0.631220782926257,0.600064347329467,0.85242571261823,0.995,0.775,0.93,FALSE,FALSE,FALSE,FALSE,-0.985,-1.08,0.339,0.764,-0.221,-0.314,0.0257
"A0A9D4WQY8_PEA","A0A9D4WQV4",0.233727964141253,0.884748003217995,0.170202904589937,0.845,0.942,0.376,FALSE,FALSE,FALSE,FALSE,-2.08,0.242,-2.18,1.03,-1.05,1.27,-0.905
"A0A9D4WQZ2_PEA","A0A9D4WQZ2",0.926079408691669,0.602720066884213,0.193242528848967,0.996,0.777,0.408,FALSE,FALSE,FALSE,FALSE,0.123,0.694,-1.63,0.0311,0.154,0.725,-0.9
"A0A9D4WQZ2_PEA.1","A0A9D4WQZ2",0.627059733175614,0.208664310285646,0.038300628838338,0.994,0.398,0.134,FALSE,FALSE,FALSE,FALSE,0.281,-0.759,1.22,0.00324,0.284,-0.755,0.469
"A0A9D4WQZ8_PEA","A0A9D4WQZ8",0.255418531026564,0.500397658545091,0.604362400592621,0.854,0.696,0.785,FALSE,FALSE,FALSE,FALSE,1.28,0.736,0.503,-0.887,0.39,-0.151,0.353
"A0A9D4WQZ8_PEA.1","A0A9D4WQZ8",0.117135618549454,0.0756757939356191,0.0211690957772195,0.736,0.197,0.0877,FALSE,FALSE,FALSE,FALSE,-1.49,-1.73,2.16,0.759,-0.729,-0.968,1.19
"A0A9D4WR06_PEA","A0A9D4WPX8",0.166590444862095,0.0211816123344005,0.172310338875371,0.787,0.075,0.379,FALSE,FALSE,FALSE,FALSE,-0.599,-1.12,0.528,0.631,0.0315,-0.49,0.0379
"A0A9D4WR08_PEA","A0A9D4WR08",0.970106449934103,0.105414383625393,0.440139689323188,0.996,0.249,0.665,FALSE,FALSE,FALSE,FALSE,-0.0597,-2.81,1.12,1.24,1.18,-1.57,-0.445
"A0A9D4WR25_PEA","A0A9D4WR25",0.682275786354283,0.01887070468433,0.0744943487920974,0.996,0.0685,0.216,FALSE,FALSE,FALSE,FALSE,-0.0706,0.484,-0.304,-0.162,-0.233,0.322,0.0186
"A0A9D4WR31_PEA","A0A9D4WR31",0.528139823325517,0.559327272948085,0.949597524022475,0.968,0.744,0.976,FALSE,FALSE,FALSE,FALSE,-0.532,0.491,0.0471,-0.136,-0.668,0.356,0.403
"A0A9D4WR43_PEA","A0A9D4WR43",0.995261514621808,0.76305591311192,0.486716858315378,0.999,0.879,0.702,FALSE,FALSE,FALSE,FALSE,0.00985,0.501,-1.05,0.00956,0.0194,0.511,-0.537
"A0A9D4WR43_PEA.1","A0A9D4WQ17",0.97894231688274,0.985141277480901,0.671209060551618,0.996,0.994,0.827,FALSE,FALSE,FALSE,FALSE,0.0637,0.0449,-0.921,0.209,0.273,0.254,-0.667
"A0A9D4WR48_PEA","P34922",0.423918936252497,0.080563122404448,0.857073403176624,0.929,0.206,0.932,FALSE,FALSE,FALSE,FALSE,0.187,-0.443,-0.037,0.201,0.388,-0.242,-0.279
"A0A9D4WR56_PEA","A0A9D4WR56",0.780776955886548,0.895302944323416,0.793646423052172,0.996,0.947,0.898,FALSE,FALSE,FALSE,FALSE,0.377,-0.178,0.316,-0.0921,0.284,-0.27,0.0467
"A0A9D4WR56_PEA.1","A0A9D4WR56",0.879573228099535,0.493991557409818,0.179175349323577,0.996,0.692,0.39,FALSE,FALSE,FALSE,FALSE,-0.18,-0.824,1.51,0.0863,-0.0937,-0.738,0.774
"A0A9D4WR64_PEA","A0A9D4WR64",0.966615127614393,0.13936601609265,0.248487123558518,0.996,0.303,0.481,FALSE,FALSE,FALSE,FALSE,-0.0535,-2.03,1.38,0.745,0.692,-1.28,0.0942
"A0A9D4WR64_PEA.1","A0A9D4WR64",0.431376633598764,0.919954190244423,0.423811165795778,0.931,0.961,0.651,FALSE,FALSE,FALSE,FALSE,-0.681,-0.0853,0.619,0.0633,-0.617,-0.022,0.597
"A0A9D4WR65_PEA","A0A9D4WR65",0.0614689870367226,0.330656114005403,0.673570221199632,0.632,0.538,0.828,FALSE,FALSE,FALSE,FALSE,2.42,1.16,-0.437,-1.17,1.25,-0.015,-0.452
"A0A9D4WR70_PEA","A0A9D4VIN0",0.836495537897609,0.193744744981411,0.0110005415043975,0.996,0.379,0.0535,FALSE,FALSE,FALSE,FALSE,0.0441,-0.293,0.603,-0.0169,0.0271,-0.31,0.294
"A0A9D4WR77_PEA","A0A9D4WR77",0.805457067365202,0.697949267691765,0.414802457410666,0.996,0.839,0.644,FALSE,FALSE,FALSE,FALSE,-0.257,0.406,-0.776,0.0602,-0.197,0.466,-0.31
"A0A9D4WRC3_PEA","A0A9D4WRC3",0.166327421247546,0.831526957678035,0.349528426295422,0.787,0.917,0.587,FALSE,FALSE,FALSE,FALSE,1.01,-0.146,-0.588,-0.0347,0.972,-0.18,-0.768
"A0A9D4WRC3_PEA.1","A0A9D4WRC3",0.491265760903757,0.58272978131836,0.556234504371532,0.96,0.763,0.755,FALSE,FALSE,FALSE,FALSE,-0.966,-0.767,-0.736,0.882,-0.0836,0.116,-0.62
"A0A9D4WRD7_PEA","A0A9D4WRD7",0.661963134848036,0.522429018836902,0.144032055637592,0.996,0.715,0.336,FALSE,FALSE,FALSE,FALSE,0.133,-0.195,-0.422,0.186,0.318,-0.00984,-0.432
"A0A9D4WRE4_PEA","A0A9D4WRE4",0.178400074188856,0.249657013936786,0.960393562171527,0.796,0.448,0.982,FALSE,FALSE,FALSE,FALSE,1.63,1.37,-0.0508,-1.18,0.451,0.193,0.143
"A0A9D4WRG6_PEA","A0A9D4WRG6",0.69274116630455,0.253682554694173,0.247771384237096,0.996,0.453,0.48,FALSE,FALSE,FALSE,FALSE,-0.27,-0.811,0.735,0.316,0.045,-0.495,0.24
"A0A9D4WRG6_PEA.2","A0A9D4WRG6",0.460565776774619,0.0851245288331889,0.303509417221101,0.947,0.214,0.54,FALSE,FALSE,FALSE,FALSE,1.03,2.61,1.31,-2.06,-1.03,0.547,1.86
"A0A9D4WRH6_PEA","A0A9D4WRH6",0.892177300419722,0.0216642075079914,0.0533464351353106,0.996,0.0764,0.17,FALSE,FALSE,FALSE,FALSE,0.121,2.44,-1.74,-0.888,-0.767,1.55,-0.19
"A0A9D4WRJ0_PEA","A0A9D4WRJ0",0.905593473401519,0.216091963107763,0.434173223461465,0.996,0.408,0.66,FALSE,FALSE,FALSE,FALSE,-0.174,-1.91,1.05,0.804,0.629,-1.11,-0.0582
"A0A9D4WRJ0_PEA.1","A0A9D4WRJ0",0.585109658398321,0.332009425359583,0.65957388894462,0.989,0.539,0.82,FALSE,FALSE,FALSE,FALSE,-0.759,-1.38,-0.546,1.11,0.348,-0.27,-0.815
"A0A9D4WRJ3_PEA","A0A9D4WRJ3",0.778175288574874,0.0265834084157164,0.1128209794051,0.996,0.089,0.286,FALSE,FALSE,FALSE,FALSE,-0.0681,0.63,0.371,-0.426,-0.495,0.204,0.575
"A0A9D4WRL7_PEA","A0A9D4WRL7",0.494043593947171,0.642040379782213,0.376473180584766,0.96,0.807,0.612,FALSE,FALSE,FALSE,FALSE,-0.754,-0.508,-0.881,0.723,-0.0308,0.215,-0.666
"A0A9D4WRM8_PEA","A0A9D4WRM8",0.651249421182858,0.839535840755928,0.79113729859753,0.996,0.921,0.897,FALSE,FALSE,FALSE,FALSE,0.285,0.127,-0.149,-0.107,0.179,0.0206,-0.128
"A0A9D4WRM8_PEA.1","A0A9D4WRM8",0.61094739019675,0.985509271515083,0.68072838050872,0.993,0.994,0.832,FALSE,FALSE,FALSE,FALSE,0.786,0.0278,0.567,-0.384,0.402,-0.356,0.211
"A0A9D4WRN2_PEA","A0A9D4WRN2",0.0529217535130821,0.705342709512884,0.219605123824125,0.601,0.843,0.445,FALSE,FALSE,FALSE,FALSE,2.66,0.461,1.4,-1.36,1.3,-0.897,0.502
"A0A9D4WRR2_PEA","A0A9D4WRR2",0.456531496767435,0.30719305643634,0.0087857813775127,0.943,0.512,0.0454,FALSE,FALSE,FALSE,FALSE,0.136,-0.19,0.531,-0.0785,0.0575,-0.268,0.263
"A0A9D4WRS5_PEA","A0A9D4WRS5",0.200314583179327,0.128210889541399,0.858556827970705,0.82,0.286,0.933,FALSE,FALSE,FALSE,FALSE,2.59,3.15,0.307,-2.51,0.0845,0.641,0.947
"A0A9D4WRS9_PEA","A0A9D4WRS9",0.760196341919295,0.962637463072967,0.457600307572069,0.996,0.983,0.68,FALSE,FALSE,FALSE,FALSE,-0.0878,0.0134,-0.194,0.0695,-0.0183,0.0829,-0.111
"A0A9D4WRU5_PEA","A0A9D4WRU5",0.731066367028204,0.650471617065703,0.760746378305398,0.996,0.811,0.878,FALSE,FALSE,FALSE,FALSE,-0.316,-0.417,-0.25,0.382,0.0662,-0.0354,-0.285
"A0A9D4WS06_PEA","A0A9D4WS06",0.349363205837185,0.537873186880575,0.813251668413554,0.904,0.728,0.911,FALSE,FALSE,FALSE,FALSE,0.202,0.131,-0.0443,-0.114,0.0874,0.0165,-0.0279
"A0A9D4WS07_PEA","A0A9D4WS07",0.696187756672147,0.205044069091381,0.722461166569102,0.996,0.394,0.859,FALSE,FALSE,FALSE,FALSE,0.0699,0.238,-0.0568,-0.133,-0.0634,0.105,0.0477
"A0A9D4WS20_PEA","A0A9D4WS20",0.869188752447048,0.171428554394886,0.513853582185614,0.996,0.349,0.724,FALSE,FALSE,FALSE,FALSE,-0.0966,-0.852,-0.347,0.586,0.489,-0.266,-0.613
"A0A9D4WS35_PEA","A0A9D4WS35",0.0869701758303182,0.364122517384791,0.687114626827133,0.686,0.57,0.836,FALSE,FALSE,FALSE,FALSE,-0.393,-0.194,-0.0756,0.234,-0.159,0.0394,-0.0361
"A0A9D4WS53_PEA","A0A9D4WS53",0.0843535836401173,0.490204452999808,0.0292039919853836,0.678,0.688,0.11,FALSE,FALSE,FALSE,FALSE,-1.1,0.405,-1.32,0.439,-0.661,0.845,-0.477
"A0A9D4WS78_PEA","A0A9D4W284",0.591600377691013,0.0350346085510172,0.295305230979825,0.991,0.11,0.533,FALSE,FALSE,FALSE,FALSE,0.195,0.878,-0.349,-0.437,-0.242,0.441,0.0926
"A0A9D4WS87_PEA","A0A9D4WS87",0.590562458629556,0.143356211918343,0.276201267484594,0.99,0.309,0.512,FALSE,FALSE,FALSE,FALSE,0.389,-1.12,-0.725,0.705,1.09,-0.419,-1.14
"A0A9D4WSD2_PEA","A0A9D4WSD2",0.928482716285714,0.0918855950709437,0.674174801465372,0.996,0.226,0.828,FALSE,FALSE,FALSE,FALSE,-0.0943,1.94,0.397,-1.14,-1.24,0.8,1.2
"A0A9D4WSE1_PEA","A0A9D4WSE1",0.132533658533884,0.863879563668552,0.427128558510444,0.752,0.932,0.654,FALSE,FALSE,FALSE,FALSE,0.285,-0.0302,0.128,-0.0961,0.189,-0.126,0.00134
"A0A9D4WSE1_PEA.1","A0A9D4WSE1",0.0976880813350929,0.225069414467932,0.326329413495555,0.702,0.419,0.564,FALSE,FALSE,FALSE,FALSE,2.63,1.85,1.31,-2.08,0.546,-0.236,1.08
"A0A9D4WSG1_PEA","A0A9D4WSG1",0.214699520528335,0.057134100690098,0.631230461798053,0.834,0.159,0.804,FALSE,FALSE,FALSE,FALSE,0.341,0.56,0.113,-0.429,-0.0885,0.131,0.244
"A0A9D4WSN0_PEA","A0A9D4WSN0",0.110268801913878,0.317680278351454,0.146235723192599,0.73,0.524,0.34,FALSE,FALSE,FALSE,FALSE,2.58,1.53,2.07,-2.1,0.475,-0.57,1.5
"A0A9D4WSN1_PEA","A0A9D4WSN1",0.159821520593259,0.0479923530270168,0.63952999644672,0.782,0.14,0.809,FALSE,FALSE,FALSE,FALSE,-0.622,-0.934,-0.175,0.727,0.105,-0.207,-0.382
"A0A9D4WSS3_PEA.1","A0A9D4WSS3",0.422868970872092,0.589840728760349,0.529883531392291,0.929,0.768,0.736,FALSE,FALSE,FALSE,FALSE,1.3,0.863,-0.902,-0.578,0.719,0.284,-0.618
"A0A9D4WST0_PEA","A0A9D4WST0",0.0100336786519111,0.101474828099367,0.522382515894523,0.395,0.243,0.73,FALSE,FALSE,FALSE,FALSE,3.05,1.69,-0.549,-1.6,1.44,0.0869,-0.462
"A0A9D4WST6_PEA","A0A9D4WSD7",0.00432582995211853,0.0749903039602362,0.696109152758735,0.297,0.195,0.842,FALSE,FALSE,FALSE,FALSE,3.87,2.03,0.36,-2.26,1.61,-0.233,0.128
"A0A9D4WST7_PEA","A0A9D4WST7",0.0673858222874101,0.0890136593443521,0.606510270756971,0.651,0.22,0.786,FALSE,FALSE,FALSE,FALSE,1.98,1.81,-0.451,-1.41,0.575,0.407,-0.0437
"A0A9D4WSU6_PEA","A0A9D4WSU6",0.245399394997347,0.483071769495735,0.412472017053085,0.848,0.682,0.642,FALSE,FALSE,FALSE,FALSE,-2.53,-1.49,-1.56,1.93,-0.605,0.441,-1.12
"A0A9D4WSV1_PEA","A0A9D4WSV1",0.0374996322738954,0.308591410393053,0.344857984663087,0.565,0.514,0.582,FALSE,FALSE,FALSE,FALSE,2,0.878,-0.725,-0.827,1.18,0.0507,-0.675
"A0A9D4WSW7_PEA","A0A9D4WSW7",0.938794849502461,0.16560594960884,0.311449731976601,0.996,0.341,0.548,FALSE,FALSE,FALSE,FALSE,-0.172,-3.3,2.09,1.28,1.1,-2.02,0.0687
"A0A9D4WSX1_PEA","A0A9D4WSX1",0.16235629177899,0.0147866381725683,0.471275102719657,0.783,0.0571,0.689,FALSE,FALSE,FALSE,FALSE,1.5,3,-0.66,-1.86,-0.365,1.13,0.474
"A0A9D4WT34_PEA","A0A9D4WT34",0.706188338165562,0.0637193676487268,0.0242262988762959,0.996,0.172,0.0966,FALSE,FALSE,FALSE,FALSE,-0.288,-1.58,1.81,0.444,0.156,-1.13,0.681
"A0A9D4WT45_PEA","A0A9D4WT45",0.647503644499026,0.351475122726089,0.51377179040515,0.996,0.559,0.724,FALSE,FALSE,FALSE,FALSE,0.682,1.42,-0.877,-0.721,-0.039,0.699,-0.179
"A0A9D4WT48_PEA","A0A9D4W6C0",0.960073066323391,0.122977219736117,0.0242626208238992,0.996,0.277,0.0966,FALSE,FALSE,FALSE,FALSE,0.0128,-0.427,0.612,0.0626,0.0755,-0.364,0.247
"A0A9D4WT57_PEA","A0A9D4WT57",0.865900149210546,0.68342115575474,0.442695157566842,0.996,0.831,0.668,FALSE,FALSE,FALSE,FALSE,-0.192,-0.467,-0.796,0.524,0.332,0.0576,-0.739
"A0A9D4WT59_PEA","A0A9D4WT59",0.649657619929192,0.800227425183011,0.0566928496841558,0.996,0.9,0.178,FALSE,FALSE,FALSE,FALSE,-0.0935,0.0518,0.393,-0.11,-0.203,-0.058,0.335
"A0A9D4WT62_PEA","A0A9D4WT62",0.737272304626142,0.210282015563064,0.42723764860654,0.996,0.401,0.654,FALSE,FALSE,FALSE,FALSE,-0.393,-1.54,-0.846,1.18,0.784,-0.361,-1.21
"A0A9D4WT78_PEA","A0A9D4WT78",0.635108497042651,0.772652386272766,0.980886976770731,0.996,0.886,0.991,FALSE,FALSE,FALSE,FALSE,-0.557,-0.337,-0.025,0.343,-0.214,0.00527,-0.0197
"A0A9D4WT81_PEA","A0A9D4WT81",0.917739102671296,0.418027500696629,0.760690976243992,0.996,0.622,0.878,FALSE,FALSE,FALSE,FALSE,-0.0732,-0.586,0.194,0.287,0.214,-0.299,-0.106
"A0A9D4WT81_PEA.1","A0A9D4WT81",0.993628958876749,0.537535956328331,0.62315851002939,0.998,0.728,0.797,FALSE,FALSE,FALSE,FALSE,0.0148,1.15,-0.818,-0.41,-0.395,0.743,-0.0751
"A0A9D4WTA2_PEA","A0A9D4WTA2",0.63900340305502,0.145622980405638,0.361601455861984,0.996,0.313,0.599,FALSE,FALSE,FALSE,FALSE,0.693,2.29,-1.23,-1.1,-0.408,1.19,-0.0438
"A0A9D4WTA4_PEA","A0A9D4WTA4",0.495189111054344,0.0153760190983164,0.966547622139539,0.96,0.0589,0.985,FALSE,FALSE,FALSE,FALSE,0.246,-1.05,-0.0133,0.508,0.753,-0.539,-0.553
"A0A9D4WTB2_PEA","A0A9D4WTB2",0.33389672892718,0.425976662190976,0.758844144097009,0.901,0.629,0.877,FALSE,FALSE,FALSE,FALSE,1.56,1.27,-0.431,-1,0.557,0.271,-0.161
"A0A9D4WTB6_PEA","A0A9D4WTB6",0.928058016558968,0.923272766935387,0.62594064445385,0.996,0.962,0.799,FALSE,FALSE,FALSE,FALSE,-0.0928,0.099,0.451,-0.152,-0.245,-0.0528,0.398
